/TT_CT10_TuneZ2star_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,Fullsim,START53_V7G,-1.,234,TTJetsPOWHEG,DR53-v1,/pnfs/desy.de/cms/tier2/store/user/msahin/nTuple13_v2/mc/TT_CT10_TuneZ2star_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Ozgur,NTuple13_v2,Done
/TT_CT10_TuneZ2star_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v2/AODSIM,FullSim,START53_V7G,-1,234,TTJetsPOWHEG,DR53-v2,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/TT_CT10_TuneZ2star_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v2/,Francesco,NTuple13_v2,Done
/TTJets_HadronicMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A_ext-v1/AODSIM,FullSim,START53_V7G,-1,104.1,TTJetsMG,FullyHad,/nfs/dust/cms/user/fcost/store/NTuple13_v2/TTJets_HadronicMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A_ext-v1/,Francesco,NTuple13_v2,Done
/TTJets_SemiLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A_ext-v1/AODSIM,FullSim,START53_V7G,-1,103.7,TTJetsMG,SemiLept,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TTJets_SemiLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A_ext-v1/,Francesco,NTuple13_v2,Done
/TTJets_FullLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A-v2/AODSIM,FullSim,START53_V7G,-1,26.18,TTJetsMG,DiLept,/nfs/dust/cms/user/fcost/store/NTuple13_v2/TTJets_FullLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A-v2/,Francesco,NTuple13_v2,Done
/TT_8TeV-mcatnlo/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsMCatNLO,NoSub,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TT_8TeV-mcatnlo/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_scaleup_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,ScaleUp,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TTJets_scaleup_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_scaledown_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,ScaleDown,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TTJets_scaledown_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_matchingup_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,MatchUp,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TTJets_matchingup_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_matchingdown_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,MatchDown,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc/TTJets_matchingdown_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_mass166_5_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,Mass166p5,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc2/TTJets_mass166_5_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
/TTJets_mass178_5_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,FullSim,START53_V7G,-1,234,TTJetsSys,Mass178p5,/pnfs/desy.de/cms/tier2/store/user/fcostanz/nTuple13_v2/mc2/TTJets_mass178_5_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/,Francesco,NTuple13_v2,Done
